Id,Task Id,Related to Id,Related to Type
15768693,70016040978,70174005048,Contact
15768926,70016041211,70176610131,Contact
15769499,70016041784,70177165279,Contact
15769542,70016041827,70178765852,Contact
15769644,70016041929,70178335450,Contact
15769667,70016041952,70178378651,Contact
15769694,70016041979,70178324195,Contact
15769730,70016042015,70177382627,Contact
15772469,70016044750,70180526804,Contact
15772496,70016044777,70180521667,Contact
15772570,70016044851,70176198957,Contact
15772589,70016044870,70167589279,Contact
15772604,70016044885,70153306029,Contact
15772635,70016044916,70167405828,Contact
15772957,70016045238,70179763691,Contact
15773141,70016045422,70179714393,Contact
15773500,70016045781,70178096158,Contact
15773781,70016046062,70169941222,Contact
15773872,70016046153,70171580968,Contact
15774481,70016046763,70178586455,Contact
15774661,70016046944,70178461864,Contact
15777412,70016049695,70178395668,Contact
15777613,70016049896,70176627709,Contact
15777737,70016050020,70179978743,Contact
15778111,70016050394,70178395668,Contact
15781123,70016053406,70178791110,Contact
15781130,70016053413,70172879095,Contact
15781145,70016053428,70173859944,Contact
15781226,70016053509,70177964741,Contact
15781234,70016053517,70178314943,Contact
15781237,70016053520,70178385614,Contact
15781248,70016053531,70178442317,Contact
15781255,70016053538,70149319970,Contact
15781274,70016053557,70168725313,Contact
15781290,70016053573,70171076291,Contact
15781306,70016053589,70171229679,Contact
15781336,70016053619,70178430475,Contact
15781343,70016053626,70178641428,Contact
15781416,70016053699,70178968797,Contact
15781623,70016053906,70179086977,Contact
15781910,70016054193,70180538278,Contact
15790130,70016062413,70180086391,Contact
15790162,70016062446,70174871011,Contact
15790428,70016062713,70180548412,Contact
15790581,70016062866,70180547939,Contact
15790806,70016063091,70180559356,Contact
15790955,70016063240,70180559355,Contact
15791008,70016063293,70180559356,Contact
15792244,70016064529,70180544093,Contact
15792507,70016064792,70180541413,Contact
15796191,70016068475,70178935489,Contact
15796404,70016068688,70178308481,Contact
15796444,70016068728,70171381293,Contact
15796644,70016068927,70161808837,Contact
15796696,70016068979,70167401621,Contact
15796718,70016069001,70167401626,Contact
15796745,70016069028,70167401634,Contact
15796789,70016069072,70167589234,Contact
15796848,70016069131,70134157942,Contact
15796960,70016069243,70161808926,Contact
15797141,70016069424,70161808899,Contact
15797247,70016069530,70165991164,Contact
15797314,70016069596,70155134026,Contact
15797363,70016069646,70161808832,Contact
15797425,70016069708,70175543184,Contact
15797487,70016069770,70175543186,Contact
15797686,70016069969,70167065005,Contact
15797730,70016070013,70175543168,Contact
15803199,70016075481,70178317655,Contact
15803250,70016075532,70180534400,Contact
15810031,70016082316,70180584526,Contact
15810094,70016082379,70180565896,Contact
15810417,70016082702,70180565632,Contact
15810480,70016082765,70180565501,Contact
15812775,70016085060,70180593962,Contact
15812890,70016085175,70168000748,Contact
15813238,70016085523,70162741335,Contact
15813405,70016085690,70162741880,Contact
15813638,70016085923,70171422022,Contact
15813858,70016086143,70175156180,Contact
15814007,70016086292,70176299546,Contact
15814479,70016086764,70153216522,Contact
15817906,70016090191,70158222795,Contact
15818062,70016090347,70166489304,Contact
15829204,70016101494,70180577974,Contact
15831167,70016103459,70180587970,Contact
15831520,70016103812,70180613267,Contact
15835961,70016108256,70180613366,Contact
15836438,70016108733,70180624008,Contact
15846202,70016118497,70180632478,Contact
15846229,70016118524,70180632460,Contact
15846599,70016118894,70167589237,Contact
15846640,70016118935,70167401618,Contact
15850188,70016122483,70170570937,Contact
15850587,70016122882,70172110278,Contact
15850894,70016123189,70165969733,Contact
15851065,70016123360,70153583469,Contact
15851212,70016123507,70175543173,Contact
15852051,70016124345,70175543171,Contact
15852470,70016124764,70175543183,Contact
15852592,70016124886,70175543187,Contact
15852674,70016124968,70175543196,Contact
15852990,70016125284,70175543195,Contact
15868959,70016141254,70180654677,Contact
15868981,70016141276,70180653947,Contact
15869015,70016141310,70180652331,Contact
15869093,70016141388,70180654699,Contact
15869155,70016141450,70180651413,Contact
15870739,70016143034,70180534400,Contact
15878450,70016150753,70180496871,Contact
15878522,70016150825,70155134026,Contact
15881035,70016153338,70180678734,Contact
15881083,70016153386,70180677316,Contact
15881397,70016153700,70180671061,Contact
15881474,70016153777,70180671061,Contact
15882937,70016155240,70133316552,Contact
15883071,70016155374,70180641375,Contact
15883232,70016155535,70170031875,Contact
15883467,70016155770,70168222344,Contact
15883867,70016156170,70168701390,Contact
15883942,70016156245,70167665203,Contact
15884027,70016156330,70170194947,Contact
15884981,70016157284,70170294669,Contact
15885024,70016157327,70153390575,Contact
15888111,70016160422,70180699826,Contact
15888354,70016160665,70145637388,Contact
15900741,70016173054,70180701439,Contact
15900765,70016173078,70180642648,Contact
15900820,70016173133,70180681947,Contact
15900870,70016173183,70169437770,Contact
15900904,70016173217,70152918419,Contact
15900981,70016173294,70167401463,Contact
15901032,70016173345,70167401622,Contact
15901058,70016173371,70167589277,Contact
15901089,70016173402,70167589281,Contact
15901136,70016173449,70161809003,Contact
15901180,70016173493,70161808779,Contact
15901295,70016173608,70161808829,Contact
15901550,70016173863,70161808853,Contact
15901774,70016174087,70167852254,Contact
15902014,70016174327,70114268404,Contact
15902507,70016174821,70172771348,Contact
15902898,70016175212,70175543189,Contact
15903570,70016175884,70175543191,Contact
15903806,70016176120,70066666447,Contact
15908543,70016180858,70152702144,Contact
15908660,70016180975,70152864421,Contact
15908824,70016181139,70153306029,Contact
15908935,70016181250,70166385032,Contact
15909017,70016181332,70167695673,Contact
15909390,70016181705,70177576599,Contact
15909521,70016181836,70177953589,Contact
15909582,70016181897,70114932602,Contact
15909796,70016182111,70153914506,Contact
15909846,70016182161,70151091242,Contact
15909903,70016182218,70165961222,Contact
15909946,70016182261,70169941222,Contact
15910004,70016182319,70175543178,Contact
15910086,70016182401,70168000748,Contact
15911015,70016183330,70169197139,Contact
15913132,70016185449,70180718534,Contact
15913152,70016185469,70180717801,Contact
15913168,70016185485,70180719394,Contact
15913205,70016185522,70155988885,Contact
15913237,70016185554,70180677394,Contact
15913419,70016185736,70180577812,Contact
15918942,70016191259,70180715855,Contact
15920059,70016192376,70180623902,Contact
15920297,70016192614,70180328431,Contact
15921187,70016193504,70180722056,Contact
15921286,70016193603,70180727498,Contact
15924459,70016196777,70180594072,Contact
15930948,70016203266,70180741089,Contact
15930997,70016203315,70180742734,Contact
15931084,70016203402,70180743839,Contact
15944574,70016216898,70180755475,Contact
15944602,70016216926,70180755137,Contact
15944612,70016216936,70180752009,Contact
15946712,70016219040,70171299703,Contact
15951632,70016223963,70152733701,Contact
15951977,70016224308,70152728552,Contact
15952223,70016224554,70166734216,Contact
15952322,70016224653,70168000748,Contact
15953441,70016225772,70180766671,Contact
15953703,70016226034,70180444953,Contact
15953743,70016226074,70180472727,Contact
15956165,70016228497,70179429253,Contact
15959782,70016232115,70180523779,Contact
15961622,70016233955,70180780646,Contact
15963844,70016236172,70180779551,Contact
15963866,70016236194,70180781460,Contact
15963889,70016236217,70180780294,Contact
15963907,70016236235,70180707443,Contact
15963925,70016236253,70180750376,Contact
15964022,70016236349,70180750805,Contact
15964097,70016236424,70168202864,Contact
15964124,70016236451,70165969733,Contact
15964136,70016236463,70168725313,Contact
15964153,70016236480,70175636678,Contact
15964524,70016236851,70133732106,Contact
15964609,70016236936,70150841752,Contact
15964948,70016237275,70153756032,Contact
15965458,70016237785,70179786177,Contact
15965557,70016237884,70173401810,Contact
15965600,70016237927,70176627709,Contact
15965718,70016238045,70176634181,Contact
15968788,70016241115,70176637715,Contact
15969341,70016241668,70178805808,Contact
15969473,70016241800,70138932938,Contact
15970818,70016243145,70151747735,Contact
15971315,70016243642,70180790639,Contact
15971369,70016243696,70180793586,Contact
15974597,70016246921,70169053029,Contact
15975996,70016248320,70180800138,Contact
15976083,70016248407,70152429993,Contact
15976342,70016248666,70165891868,Contact
15976713,70016249037,70166848924,Contact
15981743,70016254069,70180805543,Contact
15993876,70016266194,70180809806,Contact
15995286,70016267605,70180785571,Contact
16003594,70016275916,70159231807,Contact
16028537,70016300865,70180864641,Contact
16029497,70016301824,70180867957,Contact
16029664,70016301991,70180868529,Contact
16029678,70016302005,70180858161,Contact
16029887,70016302214,70180865418,Contact
16036886,70016309214,70180870476,Contact
16036974,70016309301,70180872858,Contact
16037049,70016309377,70180871811,Contact
16037098,70016309426,70180870377,Contact
16040217,70016312549,70180817556,Contact
16040252,70016312584,70180833140,Contact
16040292,70016312624,70180835790,Contact
16040357,70016312689,70180880788,Contact
16040359,70016312691,70180880788,Contact
16040742,70016313074,70180874810,Contact
16041297,70016313629,70180744677,Contact
16041735,70016314067,70180768936,Contact
16041833,70016314165,70180824980,Contact
16042082,70016314414,70180768916,Contact
16042241,70016314573,70180805543,Contact
16042466,70016314797,70180887416,Contact
16045359,70016317690,70180880788,Contact
16046008,70016318339,70180889423,Contact
16047634,70016319965,70180867800,Contact
16047791,70016320122,70175543175,Contact
16047873,70016320204,70175543170,Contact
16048009,70016320340,70175543190,Contact
16048058,70016320389,70175821209,Contact
16048106,70016320437,70179564638,Contact
16048271,70016320602,70180742734,Contact
16048360,70016320691,70152914275,Contact
16048665,70016320996,70179978743,Contact
16050708,70016323039,70180889776,Contact
16050945,70016323276,70180898198,Contact
16050977,70016323308,70180896454,Contact
16051006,70016323337,70180901152,Contact
16052365,70016324697,70180896689,Contact
16053204,70016325537,70180899243,Contact
16053365,70016325698,70180899243,Contact
16058277,70016330610,70180905251,Contact
16058413,70016330746,70180904366,Contact
16062027,70016334356,70180910606,Contact
16062054,70016334383,70180910845,Contact
16062999,70016335328,70167079985,Contact
16063155,70016335484,70167609431,Contact
16064695,70016337024,70170415915,Contact
16067932,70016340261,70180919682,Contact
16069836,70016342165,70180444953,Contact
16071878,70016344207,70180926521,Contact
16073393,70016345723,70180828434,Contact
16091941,70016364271,70180943162,Contact
16092016,70016364346,70180940283,Contact
16092064,70016364394,70180944444,Contact
16115363,70016387685,70180979331,Contact
16124552,70016396866,70180993873,Contact
16124637,70016396951,70180994972,Contact
16125545,70016397859,70180995363,Contact
16131309,70016403626,70180996607,Contact
16132318,70016404635,70181000296,Contact
16133478,70016405796,70181002312,Contact
16133497,70016405815,70181000296,Contact
16133692,70016406011,70181007698,Contact
16136408,70016408726,70181008106,Contact
16136432,70016408750,70181017183,Contact
16138753,70016411072,70181015403,Contact
16170227,70016442551,70181056169,Contact
16170276,70016442600,70181018797,Contact
16170295,70016442619,70181054143,Contact
16253446,70016525754,70181162827,Contact
16269694,70016542007,70181205632,Contact
16269715,70016542028,70181193300,Contact
16269755,70016542068,70181193164,Contact
16269783,70016542096,70181170900,Contact
16269933,70016542246,70181095839,Contact
16272156,70016544468,70102522140,Contact
16288694,70016561001,70180842711,Contact
16292134,70016564441,70181256837,Contact
16292185,70016564492,70181257560,Contact
16292871,70016565178,70181268022,Contact
16295712,70016568019,70181212610,Contact
16295810,70016568117,70181154578,Contact
16296147,70016568454,70181054290,Contact
16296293,70016568600,70181070321,Contact
16296880,70016569187,70181080093,Contact
16296971,70016569278,70181018797,Contact
16306768,70016579075,70181327367,Contact
16325284,70016597595,70181342015,Contact
16329847,70016602158,70181342159,Contact
16330212,70016602523,70181343993,Contact
16330767,70016603078,70178235156,Contact
16331067,70016603378,70179813997,Contact
16331202,70016603513,70164899595,Contact
16347444,70016619752,70181399812,Contact
16348057,70016620364,70181329985,Contact
16349831,70016622133,70181389456,Contact
16350431,70016622733,70181385539,Contact
16351137,70016623439,70181321271,Contact
16363632,70016635930,70181455086,Contact
16363679,70016635977,70181455291,Contact
16364406,70016636704,70181456851,Contact
16367157,70016639454,70181481455,Contact
16375363,70016647658,70181477958,Contact
16375404,70016647698,70181477958,Contact
16375520,70016647814,70181478244,Contact
16375652,70016647946,70181480142,Contact
16375851,70016648145,70181480496,Contact
16375965,70016648259,70181486995,Contact
16386960,70016659247,70181452290,Contact
16386992,70016659279,70181452814,Contact
16386997,70016659284,70181451975,Contact
16387008,70016659295,70181453208,Contact
16404391,70016676669,70181525921,Contact
16404414,70016676692,70181525739,Contact
16404440,70016676718,70181524241,Contact
16404517,70016676795,70181452580,Contact
16404570,70016676848,70181452416,Contact
16404663,70016676941,70181518432,Contact
16404736,70016677014,70181512581,Contact
16406170,70016678449,70181510333,Contact
16412269,70016684548,70181499607,Contact
16412441,70016684720,70181497999,Contact
16412528,70016684807,70181497687,Contact
16466397,70016738672,70181594018,Contact
16466673,70016738948,70181588914,Contact
16468607,70016740882,70181587226,Contact
16468791,70016741066,70181579463,Contact
16469382,70016741657,70181551889,Contact
16469759,70016742034,70181548234,Contact
16475977,70016748252,70181596530,Contact
16476025,70016748300,70181546836,Contact
16476222,70016748497,70181537282,Contact
16476398,70016748673,70181497532,Contact
16476783,70016749058,70181497125,Contact
16477172,70016749447,70181491526,Contact
16477572,70016749847,70181491444,Contact
16477753,70016750028,70181490821,Contact
16477820,70016750095,70181490821,Contact
16478690,70016750965,70181488964,Contact
16478819,70016751094,70181488872,Contact
16482045,70016754320,70181488872,Contact
16482645,70016754920,70181488248,Contact
16488514,70016760779,70165919250,Contact
16488564,70016760829,70166424879,Contact
16488663,70016760928,70170892282,Contact
16488847,70016761112,70172017976,Contact
16489468,70016761733,70166295370,Contact
16489670,70016761935,70173486350,Contact
16489821,70016762086,70177192133,Contact
16491407,70016763672,70176561965,Contact
16491525,70016763790,70157869101,Contact
16493309,70016765574,70177927669,Contact
16496271,70016768536,70166371789,Contact
16496512,70016768777,70169129701,Contact
16496566,70016768831,70169005053,Contact
16525101,70016797368,70181635702,Contact
16525132,70016797399,70181621536,Contact
16525146,70016797413,70181605710,Contact
16525157,70016797424,70181548234,Contact
16525194,70016797461,70181587226,Contact
16525274,70016797541,70181551836,Contact
16525362,70016797630,70181498196,Contact
16525387,70016797654,70181498196,Contact
16525487,70016797754,70181497144,Contact
16525496,70016797763,70181498196,Contact
16527601,70016799868,70181510965,Contact
16527810,70016800077,70181473709,Contact
16530199,70016802466,70181453022,Contact
16530400,70016802667,70181453709,Contact
16530587,70016802854,70181453822,Contact
16530751,70016803018,70181453736,Contact
16531550,70016803817,70181485515,Contact
16531842,70016804109,70181485718,Contact
16532039,70016804306,70181453387,Contact
16532388,70016804655,70181454465,Contact
16532539,70016804806,70181456351,Contact
16532695,70016804962,70181458105,Contact
16532825,70016805092,70181485356,Contact
16532872,70016805139,70181485002,Contact
16532982,70016805249,70181485295,Contact
16533096,70016805363,70181485432,Contact
16541282,70016813548,70181669209,Contact
16542817,70016815083,70181669209,Contact
16544050,70016816316,70181670051,Contact
16544912,70016817178,70181677823,Contact
16545079,70016817345,70181678700,Contact
16560166,70016832431,70181690393,Contact
16560193,70016832458,70181697733,Contact
16560249,70016832514,70181678084,Contact
16560269,70016832534,70181486631,Contact
16560347,70016832612,70181619088,Contact
16560367,70016832632,70181612126,Contact
16560606,70016832871,70181606074,Contact
16561878,70016834143,70181508691,Contact
16562192,70016834457,70181510829,Contact
16562868,70016835133,70181489550,Contact
16568750,70016841015,70181489550,Contact
16568828,70016841093,70181702619,Contact
16574261,70016846523,70181508199,Contact
16574310,70016846572,70181504171,Contact
16574532,70016846794,70181473201,Contact
16574611,70016846873,70181481213,Contact
16575333,70016847595,70181497469,Contact
16575914,70016848176,70181498604,Contact
16576258,70016848520,70181497111,Contact
16576470,70016848732,70181497498,Contact
16576481,70016848743,70181497498,Contact
16581857,70016854118,70181498374,Contact
16599847,70016872118,70181747125,Contact
16599906,70016872177,70181746405,Contact
16599990,70016872261,70181487063,Contact
16600627,70016872897,70181486758,Contact
16600818,70016873088,70181486670,Contact
16601156,70016873426,70181486670,Contact
16605348,70016877617,70181486610,Contact
16605546,70016877815,70181486179,Contact
16612550,70016884819,70181757863,Contact
16612753,70016885022,70181752612,Contact
16616568,70016888837,70181757863,Contact
16616671,70016888940,70181749711,Contact
16616980,70016889249,70181767085,Contact
16617085,70016889354,70181767172,Contact
16617626,70016889895,70181767501,Contact
16618651,70016890920,70181768155,Contact
16636440,70016908708,70181790612,Contact
16636532,70016908800,70181781402,Contact
16636733,70016909001,70181790806,Contact
16640218,70016912486,70181791511,Contact
16640300,70016912568,70181790806,Contact
16640477,70016912745,70181792523,Contact
16640644,70016912912,70181792608,Contact
16640807,70016913075,70181792676,Contact
16641086,70016913354,70181792807,Contact
16647232,70016919500,70181796825,Contact
16647401,70016919669,70181797565,Contact
16654833,70016927101,70181797148,Contact
16654900,70016927168,70181797215,Contact
16654974,70016927242,70181803496,Contact
16655033,70016927301,70181804392,Contact
16655081,70016927349,70181646232,Contact
16655354,70016927622,70181485462,Contact
16655404,70016927672,70181484995,Contact
16655509,70016927777,70181471649,Contact
16659775,70016932044,70181814449,Contact
16659798,70016932067,70181814400,Contact
16659833,70016932102,70181814127,Contact
16659875,70016932144,70181814127,Contact
16660318,70016932587,70181814449,Contact
16660457,70016932727,70181814346,Contact
16682386,70016954668,70181854111,Contact
16694175,70016966460,70181453612,Contact
16694554,70016966839,70181882993,Contact
16694569,70016966854,70181882556,Contact
16694628,70016966913,70181662094,Contact
16694667,70016966952,70181643021,Contact
16694729,70016967014,70181889510,Contact
16694746,70016967031,70181887065,Contact
16694764,70016967049,70181833939,Contact
16694804,70016967089,70181831058,Contact
16694850,70016967135,70181813078,Contact
16694863,70016967148,70181768903,Contact
16704900,70016977211,70181749010,Contact
16704962,70016977273,70181711328,Contact
16705021,70016977332,70181930294,Contact
16705035,70016977346,70181930294,Contact
16705096,70016977407,70181909897,Contact
16705225,70016977536,70181903563,Contact
16705750,70016978061,70181902587,Contact
16710720,70016983054,70181663331,Contact
16711040,70016983374,70181663196,Contact
16715061,70016987424,70181971495,Contact
16716628,70016988991,70181915568,Contact
16720240,70016992632,70181971700,Contact
16720401,70016992793,70181994810,Contact
16720420,70016992812,70181661707,Contact
16720605,70016992997,70181450484,Contact
16720698,70016993090,70181497023,Contact
16720715,70016993107,70181497023,Contact
16720759,70016993151,70181496846,Contact
16720781,70016993173,70181496714,Contact
16720828,70016993220,70181496617,Contact
16726551,70016998976,70182007321,Contact
16726634,70016999059,70182007803,Contact
16726643,70016999068,70182005647,Contact
16731789,70017004216,70182127912,Contact
16731815,70017004242,70182127948,Contact
16731902,70017004329,70182128093,Contact
16789398,70017061865,70182147136,Contact
16789415,70017061882,70182126955,Contact
16789580,70017062047,70182013761,Contact
16789607,70017062074,70182013392,Contact
16789633,70017062100,70181998416,Contact
16789963,70017062430,70182013761,Contact
16799495,70017071965,70182368101,Contact
16799675,70017072145,70182364153,Contact
16800514,70017072984,70182373665,Contact
16800524,70017072994,70182379134,Contact
16805150,70017077620,70181794687,Contact
16809767,70017082236,70182408422,Contact
16809858,70017082327,70182401294,Contact
16810005,70017082474,70182393907,Contact
16817638,70017090106,70182426027,Contact
16817651,70017090119,70182401066,Contact
16857821,70017130270,70182540977,Contact
16858896,70017131345,70182555269,Contact
16858904,70017131353,70182555269,Contact
16868181,70017140630,70182583684,Contact
16868197,70017140647,70182580380,Contact
16868767,70017141217,70182588909,Contact
16870267,70017142718,70182538845,Contact
16870283,70017142732,70182536008,Contact
16878503,70017150958,70182601647,Contact
16878625,70017151080,70182381784,Contact
16878630,70017151085,70182485653,Contact
16878640,70017151095,70182495295,Contact
16878703,70017151158,70182515617,Contact
16878760,70017151215,70182520755,Contact
16878799,70017151254,70182530031,Contact
16878805,70017151260,70182530031,Contact
16878926,70017151381,70182591910,Contact
16879005,70017151460,70182592885,Contact
16879777,70017152232,70181484664,Contact
16879799,70017152254,70181485492,Contact
16882357,70017154812,70182538830,Contact
16882358,70017154813,70182538835,Contact
16890180,70017162617,70182631963,Contact
16890997,70017163437,70182613590,Contact
16891002,70017163442,70182614802,Contact
16891010,70017163450,70182620185,Contact
16891024,70017163464,70182642320,Contact
16891034,70017163474,70182530994,Contact
16891075,70017163515,70181485847,Contact
16891083,70017163523,70181485847,Contact
16891086,70017163526,70181485847,Contact
16891092,70017163532,70175543195,Contact
16891102,70017163542,70177942563,Contact
16891144,70017163584,70168964189,Contact
16891164,70017163604,70180959696,Contact
16891181,70017163621,70177613749,Contact
16891191,70017163631,70168979135,Contact
16894124,70017166567,70160076418,Contact
16894138,70017166581,70181473201,Contact
16894144,70017166587,70182214180,Contact
16894163,70017166606,70182210588,Contact
16894212,70017166655,70181658797,Contact
16894217,70017166660,70182187479,Contact
16894222,70017166665,70182350348,Contact
16894270,70017166713,70182653153,Contact
16894275,70017166718,70182354966,Contact
16894469,70017166910,70182653327,Contact
16894507,70017166948,70182653313,Contact
16894525,70017166966,70182653228,Contact
16894546,70017166987,70182653153,Contact
16894990,70017167431,70182539017,Contact
16911532,70017183962,70182700495,Contact
16915516,70017187943,70182703030,Contact
16915547,70017187974,70182702546,Contact
16915634,70017188061,70182703303,Contact
16915652,70017188079,70181732079,Contact
16915709,70017188136,70182655376,Contact
16915726,70017188153,70182674598,Contact
16915766,70017188193,70182676921,Contact
16915802,70017188229,70182687797,Contact
16915860,70017188287,70179883704,Contact
16915866,70017188293,70182694863,Contact
16915901,70017188328,70182716371,Contact
16915926,70017188353,70182707599,Contact
16920737,70017193165,70182672383,Contact
16921226,70017193654,70182603138,Contact
16924750,70017197178,70182716839,Contact
16925067,70017197495,70182706191,Contact
16930448,70017202879,70182741465,Contact
16930463,70017202894,70182747804,Contact
16934755,70017207186,70182199712,Contact
16935077,70017207507,70182547071,Contact
16935140,70017207570,70182603138,Contact
16935185,70017207615,70182637212,Contact
16935295,70017207725,70182640422,Contact
16936409,70017208839,70182732806,Contact
16936416,70017208847,70182728526,Contact
16936421,70017208852,70180991365,Contact
16936424,70017208856,70182725609,Contact
16936435,70017208869,70182732806,Contact
16939528,70017211970,70181737722,Contact
16942671,70017215150,70182648348,Contact
16942808,70017215287,70182307524,Contact
16946486,70017218965,70182622327,Contact
16950637,70017223137,70182801345,Contact
16950648,70017223148,70182801854,Contact
16950663,70017223163,70182809545,Contact
16951283,70017223783,70182760381,Contact
16951357,70017223857,70182766101,Contact
16960621,70017233139,70182819836,Contact
16960700,70017233218,70182782500,Contact
16960716,70017233234,70182782500,Contact
16960732,70017233250,70182771535,Contact
16960738,70017233256,70182771535,Contact
16961080,70017233598,70182724006,Contact
16961099,70017233617,70182691247,Contact
16975971,70017248485,70182878946,Contact
16975980,70017248494,70182880897,Contact
16981753,70017254270,70182877550,Contact
16981793,70017254310,70155134026,Contact
16981902,70017254419,70180847881,Contact
16981911,70017254428,70182855755,Contact
16991616,70017264133,70182914401,Contact
16992479,70017264994,70182874351,Contact
16992868,70017265383,70182890950,Contact
16992900,70017265415,70182892338,Contact
16992909,70017265424,70182904041,Contact
16992947,70017265462,70182927438,Contact
16997172,70017269697,70182923689,Contact
16997360,70017269885,70182938008,Contact
16997704,70017270229,70182291150,Contact
17002257,70017274786,70182948454,Contact
17007791,70017280318,70183046727,Contact
17007853,70017280380,70183044198,Contact
17007877,70017280404,70083841591,Contact
17007913,70017280440,70182929351,Contact
17009730,70017282256,70183057366,Contact
17013076,70017285601,70180785680,Contact
17013191,70017285716,70183072114,Contact
17013569,70017286094,70080271772,Contact
17023949,70017296473,70183113236,Contact
17029325,70017301854,70183125959,Contact
17029342,70017301871,70183125296,Contact
17029346,70017301875,70183125296,Contact
17030649,70017303178,70083413853,Contact
17030697,70017303226,70084262427,Contact
17030789,70017303318,70127929639,Contact
17030913,70017303442,70139929460,Contact
17031158,70017303687,70159231807,Contact
17031164,70017303693,70160277513,Contact
17031204,70017303733,70161808972,Contact
17031312,70017303841,70073147041,Contact
17031523,70017304052,70183113236,Contact
17031554,70017304083,70073151322,Contact
17031563,70017304092,70086764819,Contact
17034326,70017306856,70183152122,Contact
17034923,70017307456,70183152122,Contact
17035029,70017307562,70183126634,Contact
17042433,70017314973,70181485197,Contact
17042438,70017314978,70181204790,Contact
17042506,70017315046,70073151106,Contact
17042671,70017315211,70182260949,Contact
17047409,70017319949,70183191340,Contact
17047493,70017320033,70181960142,Contact
17047499,70017320039,70181960088,Contact
17047509,70017320049,70181960105,Contact
17047588,70017320128,70181960143,Contact
17047595,70017320135,70159705179,Contact
17056656,70017329198,70183222738,Contact
17057888,70017330431,70183224732,Contact
17061404,70017333953,70183192279,Contact
17061452,70017334001,70183195211,Contact
17061854,70017334403,70183171408,Contact
17061882,70017334431,70183170194,Contact
17061904,70017334453,70183158669,Contact
17061952,70017334501,70183155563,Contact
17061998,70017334547,70183156872,Contact
17062008,70017334557,70183157276,Contact
17065957,70017338445,70183244614,Contact
17066794,70017339282,70165753610,Contact
17066837,70017339325,70181884053,Contact
17066849,70017339337,70132867251,Contact
17072100,70017344591,70183249924,Contact
17073531,70017346022,70183224732,Contact
17073557,70017346048,70183238719,Contact
17081064,70017353492,70183289554,Contact
17081992,70017354420,70183288594,Contact
17082110,70017354538,70183292200,Contact
17085364,70017357794,70183264955,Contact
17086026,70017358461,70183302783,Contact
17092047,70017364458,70183047309,Contact
17094657,70017367069,70183292200,Contact
17094823,70017367236,70183320299,Contact
17098231,70017370645,70183341373,Contact
17098471,70017370885,70178085950,Contact
17100969,70017373348,70183352817,Contact
17100981,70017373360,70183341745,Contact
17101013,70017373392,70183352817,Contact
17101043,70017373422,70183352898,Contact
17101594,70017373975,70183341745,Contact
17102564,70017374945,70183338881,Contact
17105425,70017377806,70183266736,Contact
17105528,70017377909,70183360311,Contact
17107102,70017379483,70183211735,Contact
17107156,70017379537,70089030461,Contact
17110811,70017383072,70183352898,Contact
17111201,70017383471,70183379634,Contact
17126048,70017398417,70183391926,Contact
17126073,70017398442,70183352817,Contact
17126092,70017398461,70183294833,Contact
17126119,70017398488,70183360311,Contact
17126152,70017398521,70183379634,Contact
17126274,70017398643,70182828536,Contact
17126280,70017398649,70182828536,Contact
17126327,70017398696,70183210547,Contact
17127091,70017399472,70183244614,Contact
17127172,70017399553,70181597604,Contact
17129601,70017401983,70178088163,Contact
17129605,70017401987,70178452083,Contact
17130072,70017402454,70183426215,Contact
17132455,70017404837,70073152250,Contact
17132645,70017405027,70182538900,Contact
17132707,70017405091,70183379634,Contact
17133082,70017405466,70182466916,Contact
17133199,70017405583,70181737722,Contact
17133245,70017405629,70181884053,Contact
17133486,70017405870,70183352817,Contact
17133533,70017405917,70183352363,Contact
17133888,70017406272,70183428609,Contact
17134105,70017406489,70182703126,Contact
17134294,70017406678,70183210547,Contact
17134364,70017406748,70182323204,Contact
17134847,70017407231,70182871383,Contact
17134900,70017407284,70182929334,Contact
17134916,70017407300,70183436721,Contact
17134945,70017407329,70182929884,Contact
17134956,70017407340,70182855715,Contact
17135030,70017407414,70183439357,Contact
17135221,70017407606,70142264702,Contact
17135237,70017407622,70179777269,Contact
17135335,70017407719,70183409315,Contact
17138752,70017411135,70183244614,Contact
17138783,70017411166,70183445402,Contact
17138816,70017411199,70183360311,Contact
17139794,70017412177,70183451577,Contact
17140037,70017412420,70183451577,Contact
17143496,70017415892,70131468173,Contact
17148504,70017420910,70183360311,Contact
17148665,70017421071,70183470513,Contact
17148673,70017421079,70183473507,Contact
17150223,70017422629,70183470513,Contact
17153387,70017425793,70183484893,Contact
17153395,70017425801,70181960172,Contact
17153419,70017425825,70183484955,Contact
17153663,70017426070,70183481726,Contact
17153882,70017426289,70183485290,Contact
17157639,70017430046,70182908579,Contact
17157666,70017430073,70183491529,Contact
17158087,70017430494,70183487583,Contact
17158809,70017431216,70183496784,Contact
17161570,70017433977,70183496784,Contact
