Id,Title,Description,Status,Due date,Owner id,Created by id,Updated by id,Created at,Updated at,Outcome,Task type,Completed date
70003936150,Bad Timing,Tried calling so many times..Client is not answering my calls.. All details sent through whats app and email,Completed,2022-11-30 06:55:00 UTC,70000110352,70000110352,70000110352,2022-11-29 06:56:46 UTC,2022-11-29 06:56:46 UTC,,Follow up,2022-11-29 06:56:41 UTC
70003936267,bad Timing,Tried calling so many times..Client is not answering my calls..All details sent through whats app and emails,Completed,2022-11-30 06:59:00 UTC,70000110352,70000110352,70000110352,2022-11-29 07:01:36 UTC,2022-11-29 07:01:36 UTC,,Follow up,2022-11-29 07:01:25 UTC
70003944916,Bad Timing,Client said not now and disconnect my call..All details sent through email and whats app,Completed,2022-12-01 05:30:00 UTC,70000110352,70000110352,70000110352,2022-11-30 05:32:05 UTC,2022-11-30 05:32:05 UTC,Not interested,Follow up,2022-11-30 05:31:59 UTC
70003944947,Bad Timing,Client said not now and disconnecting my call.. All details sent through email and whats app,Completed,2022-12-01 05:34:00 UTC,70000110352,70000110352,70000110352,2022-11-30 05:35:53 UTC,2022-11-30 05:35:53 UTC,No response,Follow up,2022-11-30 05:35:48 UTC
70003951108,Follow up,Client need ready made flat and client budget is up to 2.5 crore only..unfortunately our project is under construction right now,Overdue,2022-12-01 07:14:00 UTC,70000110352,70000110352,70000110352,2022-11-30 07:16:20 UTC,2022-11-30 07:16:20 UTC,,Follow up,
70003959190,follow up,After discussion with client .Client said will discus with his daughter and revert back to me if needed and also advice me to send all details through brouchure,Completed,2022-12-02 05:59:00 UTC,70000110352,70000110352,70000110352,2022-12-01 06:02:01 UTC,2022-12-01 06:02:01 UTC,,,2022-12-01 06:01:55 UTC
70003959688,Bad Timing,This number is not in use....Pls check the number....Tried calling so many times all details sent through email ....,Completed,2022-12-02 06:51:00 UTC,70000110352,70000110352,70000110352,2022-12-01 06:52:55 UTC,2022-12-01 06:52:55 UTC,,,2022-12-01 06:52:51 UTC
70004030128,Bad Timing,Tried Calling so many times (this number is switched off),Completed,2022-12-09 06:06:00 UTC,70000110352,70000110352,70000110352,2022-12-08 06:07:17 UTC,2022-12-08 06:07:17 UTC,,,2022-12-08 06:07:13 UTC
70004041866,follow up,All details sent through whats app...After having discussion with client.Client said will revert back if needed after discussion with there parents ,Completed,2022-12-10 11:52:00 UTC,70000110352,70000110352,70000110352,2022-12-09 12:02:54 UTC,2022-12-09 12:02:54 UTC,,,2022-12-09 12:02:51 UTC
70004054825,Not interested,Customer replied iam not looking any property & disconnect the call ,Completed,2022-12-12 05:23:00 UTC,70000110351,70000110351,70000110351,2022-12-12 05:34:38 UTC,2025-05-03 07:32:29 UTC,Not interested,,2025-05-03 07:32:29 UTC
70004092919,follow up,THE CLIENT SMS ME RIGHT NOW BUSY IN MEETING WILL CALL BACK ME LATER .,Completed,2022-12-17 10:36:00 UTC,70000110352,70000110352,70000110352,2022-12-16 10:38:55 UTC,2022-12-17 06:03:08 UTC,Left message,Follow up,2022-12-16 10:39:22 UTC
70004098005,follow up ,"",Overdue,2023-01-10 05:59:00 UTC,70000110352,70000110352,70000110352,2022-12-17 06:02:20 UTC,2022-12-17 06:02:20 UTC,Left message,Follow up,
70004099304,follow up,yesterday client adviced me to call him today after lunch..today i called client now he says he will call back to me if he is free,Overdue,2022-12-20 08:59:00 UTC,70000110352,70000110352,70000110352,2022-12-17 09:02:25 UTC,2022-12-17 09:02:25 UTC,Left message,Follow up,
70004099322,follow up,,Completed,2022-12-18 09:03:00 UTC,70000110352,70000110352,70000110352,2022-12-17 09:04:24 UTC,2022-12-17 09:04:24 UTC,,,2022-12-17 09:03:55 UTC
70004115557,follow up,Client looking property for his brother who is working in qatar..All details sent through whats app and email. Client said will check and revert back if needed,Completed,2022-12-20 09:14:00 UTC,70000110352,70000110352,70000110352,2022-12-19 09:21:29 UTC,2022-12-19 09:21:56 UTC,Left message,,2022-12-19 09:21:56 UTC
70004115721,follow up,Client advice me to send all details through whats app.. Client said right now he is busy will check and revert back if needed,Overdue,2022-12-28 09:32:00 UTC,70000110352,70000110352,70000110352,2022-12-19 09:34:01 UTC,2022-12-19 09:34:01 UTC,,Follow up,
70004115780,follow up,All details sent through whats app..client said will check and revert back after having discussion with his brother who is in qatar if needed,Completed,2022-12-20 09:34:00 UTC,70000110352,70000110352,70000110352,2022-12-19 09:38:28 UTC,2022-12-19 09:38:28 UTC,,,2022-12-19 09:34:13 UTC
70004115882,customer,Client budget is up to 1.5 crore only wanted two bhk flat in saidapet area only,Completed,2022-12-20 09:44:00 UTC,70000110352,70000110352,70000110352,2022-12-19 09:46:01 UTC,2022-12-19 09:46:01 UTC,,Follow up,2022-12-19 09:44:52 UTC
70004116129,follow up,After discuuing with client over phone ..Client advice me to call her back tommorrow afternoon ,Completed,2022-12-20 10:01:00 UTC,70000110352,70000110352,70000110352,2022-12-19 10:03:10 UTC,2022-12-19 10:03:10 UTC,,Follow up,2022-12-19 10:02:00 UTC
70004116518,open deal,Client budget is only up to 85 lakhs only wanted 3 bhk flat in our project,Completed,2022-12-20 10:27:00 UTC,70000110352,70000110352,70000110352,2022-12-19 10:28:36 UTC,2022-12-19 10:28:36 UTC,,,2022-12-19 10:27:45 UTC
70004135984,No Response,Tried calling so many times ....Client is not answering my call.. All detail sent through email and whats app,Completed,2022-12-22 10:12:00 UTC,70000110352,70000110352,70000110352,2022-12-21 10:14:24 UTC,2022-12-21 10:14:24 UTC,,,2022-12-21 10:12:55 UTC
70004136267,Follow up,After discussion with client...Client said will check and revert back if needed,Overdue,2022-12-22 10:22:00 UTC,70000110352,70000110352,70000110352,2022-12-21 10:40:10 UTC,2022-12-21 10:40:10 UTC,,,
70004136684,Disconnecting calls,Tried calling so many times..Client is disconnecting my calls.All details sent through  whats app and email,Completed,2022-12-22 11:20:00 UTC,70000110352,70000110352,70000110352,2022-12-21 11:22:54 UTC,2022-12-21 11:22:54 UTC,,,2022-12-21 11:22:21 UTC
70004159848,Bad timing,Client has responded my calls before i say hello client disconnect my call.. tried calling so many times..All details sent through whats app and email,Completed,2022-12-25 06:31:00 UTC,70000110352,70000110352,70000110352,2022-12-24 06:33:45 UTC,2022-12-24 06:33:45 UTC,,,2022-12-24 06:31:47 UTC
70004228295,Follow up,"Client need 2000 sqft of flat in teynampet ,adyar,rapuram area. Tried convinced him for saidapet project...all details sent through whats app and email. Client said will check and revert back",Completed,2022-12-31 06:29:00 UTC,70000110352,70000110352,70000110352,2022-12-30 06:34:27 UTC,2022-12-30 06:34:27 UTC,,,2022-12-30 06:30:01 UTC
70004229198,Follow up,"Held up with office work
will connect back on Saturday or Sunday",Completed,2022-12-31 12:00:00 UTC,70000124684,70000124684,70000124684,2022-12-30 08:10:40 UTC,2023-01-05 09:10:26 UTC,Left message,Call reminder,2023-01-05 09:10:24 UTC
70004229484,Call Remainder,call again and push for the site visit,Completed,2023-01-01 13:00:00 UTC,70000124684,70000124684,70000124684,2022-12-30 08:40:32 UTC,2023-01-05 09:10:05 UTC,Left message,Call reminder,2023-01-05 09:10:02 UTC
70004229515,Call Back Remainder,Held up with the work call back after some times ,Completed,2022-12-30 18:00:00 UTC,70000124684,70000124684,70000124684,2022-12-30 08:45:43 UTC,2022-12-31 06:58:20 UTC,,,2022-12-31 06:58:16 UTC
70004229643,Call Remainder,Call back tomorrow ,Completed,2022-12-31 13:15:00 UTC,70000124684,70000124684,70000124684,2022-12-30 09:00:38 UTC,2023-01-05 09:10:36 UTC,Left message,,2023-01-05 09:10:33 UTC
70004229736,Call back Remainder,Mailed her the deatils,Completed,2022-12-30 10:30:00 UTC,70000124684,70000124684,70000124684,2022-12-30 09:10:57 UTC,2022-12-30 09:24:11 UTC,,Call reminder,2022-12-30 09:23:34 UTC
70004230565,Call Remainder,Call after 6 PM,Completed,2022-12-30 18:00:00 UTC,70000124684,70000124684,70000124684,2022-12-30 10:27:41 UTC,2022-12-31 06:25:27 UTC,,Call reminder,2022-12-31 06:25:24 UTC
70004230613,Call remainder,"Currently out of station

will get back after a week",Completed,2023-01-04 12:30:00 UTC,70000124684,70000124684,70000124684,2022-12-30 10:32:27 UTC,2023-01-07 09:46:07 UTC,Left message,,2023-01-07 09:46:05 UTC
70004230678,Call Remainder,"Called him for Site Visit,

Told to call on 2nd Jan",Completed,2023-01-02 12:00:00 UTC,70000124684,70000124684,70000124684,2022-12-30 10:38:55 UTC,2023-01-07 10:03:41 UTC,Left message,Call reminder,2023-01-07 10:03:39 UTC
70004230725,Call Remainder,Will get back after 6th of Jan,Completed,2023-01-06 12:00:00 UTC,70000124684,70000124684,70000124684,2022-12-30 10:42:37 UTC,2023-01-07 10:03:33 UTC,Left message,Call reminder,2023-01-07 10:03:32 UTC
70004230798,Call Remainder,"Yet to discuss with the family
will get back to you after Jan First",Completed,2023-01-01 12:00:00 UTC,70000124684,70000124684,70000124684,2022-12-30 10:50:17 UTC,2023-01-07 09:58:29 UTC,Left message,Call reminder,2023-01-07 09:58:27 UTC
70004235179,Bad timming,Tried calling so many times..client is not answering my calls all details sent through whats app and email,Completed,2023-01-01 05:40:00 UTC,70000110352,70000110352,70000110352,2022-12-31 05:41:12 UTC,2022-12-31 05:41:12 UTC,,,2022-12-31 05:40:18 UTC
70004235218,Wrong number,The dialed number does not exist.. Pls check the number you have dialed,Completed,2023-01-01 05:44:00 UTC,70000110352,70000110352,70000110352,2022-12-31 05:45:44 UTC,2022-12-31 05:45:44 UTC,,,2022-12-31 05:44:38 UTC
70004244383,follow up,Client said she needs a flat in 3 bhk flat at adyar only..All details of our project vipasnaa sent through whats app.. Client said she will revert back to me if needed,Completed,2023-01-03 06:35:00 UTC,70000110352,70000110352,70000110352,2023-01-02 06:39:56 UTC,2023-01-02 06:39:56 UTC,,,2023-01-02 06:35:34 UTC
70004244962,two bhk flat,Client need two bhk flat in sree nagar colony. Budget is up to 1.5 cr only area they prefer is adyar/velachery/ saidapet,Completed,2023-01-03 07:35:00 UTC,70000110352,70000110352,70000110352,2023-01-02 07:37:18 UTC,2023-01-02 07:37:18 UTC,,,2023-01-02 07:35:27 UTC
70004245129,follow up,Discussed with client ... Client adviced me to send all details through whats app. And also said will call back to me if needed,Completed,2023-01-03 07:53:00 UTC,70000110352,70000110352,70000110352,2023-01-02 07:55:04 UTC,2023-01-02 07:55:04 UTC,,,2023-01-02 07:55:00 UTC
70004270899,lost,Client budget is only 1 crore only wanted 3 bhk flat in our project ..Unfortunately our budget starts from 3.5 crore only,Completed,2023-01-05 06:44:00 UTC,70000110352,70000110352,70000110352,2023-01-04 06:45:44 UTC,2023-01-04 06:45:44 UTC,,,2023-01-04 06:44:21 UTC
70004271037,open deal,Client need 3 bhk apartment in adyar only....buget 2.8 crore only,Completed,2023-01-05 06:57:00 UTC,70000110352,70000110352,70000110352,2023-01-04 06:59:40 UTC,2023-01-04 06:59:40 UTC,,,2023-01-04 06:57:45 UTC
70004271399,Call back remainder,Call after 5,Completed,2023-01-04 17:15:00 UTC,70000124684,70000124684,70000124684,2023-01-04 07:31:09 UTC,2023-01-05 08:39:55 UTC,,Call reminder,2023-01-05 08:39:52 UTC
70004271463,Call back Remainder,Call me back in a hour,Completed,2023-01-04 14:00:00 UTC,70000124684,70000124684,70000124684,2023-01-04 07:34:43 UTC,2023-01-05 06:29:10 UTC,,Call reminder,2023-01-05 06:29:07 UTC
70004271637,Call beck remainder,"Bit busy in the meeting 
call back tomorrow evening ",Completed,2023-01-05 17:30:00 UTC,70000124684,70000124684,70000124684,2023-01-04 07:53:45 UTC,2023-01-06 10:58:54 UTC,,Call reminder,2023-01-06 10:58:51 UTC
70004274409,lost,Client says he himself a buider in ambattur circle and said thank you so much,Completed,2023-01-05 10:57:00 UTC,70000110352,70000110352,70000110352,2023-01-04 10:58:55 UTC,2023-01-04 10:58:55 UTC,,,2023-01-04 10:58:01 UTC
70004280722,Open deal,just now again discuss with client ...Client says his budget is only up to 2 crores only wanted three or two bhk looking in area ashok nagar and kk nagar,Completed,2023-01-06 07:03:00 UTC,70000110352,70000110352,70000110352,2023-01-05 07:04:51 UTC,2023-01-05 07:04:51 UTC,,,2023-01-05 07:03:13 UTC
70004297871,Follow up,Again called today client says he is travelling..will call back once he is free,Completed,2023-01-08 05:42:00 UTC,70000110352,70000110352,70000110352,2023-01-07 05:43:53 UTC,2023-01-07 05:43:53 UTC,,Follow up,2023-01-07 05:42:56 UTC
70004298253,Customer,Tried calling for past two days... Client responded now and said he will call me once he is free,Completed,2023-01-08 06:17:00 UTC,70000110352,70000110352,70000110352,2023-01-07 06:19:06 UTC,2023-01-07 06:19:06 UTC,,,2023-01-07 06:18:01 UTC
70004331307,Open deal,Client budget is up to 1.5 crore ....unfortunately our flat cost starts from  3.5 crore  only,Completed,2023-01-11 05:34:00 UTC,70000110352,70000110352,70000110352,2023-01-10 05:37:34 UTC,2023-01-10 05:37:34 UTC,,,2023-01-10 05:34:38 UTC
70004331584,Bad timing,Tried calling thrice..Client is not answering my calls ..All details sent through email,Completed,2023-01-11 06:00:00 UTC,70000110352,70000110352,70000110352,2023-01-10 06:01:28 UTC,2023-01-10 06:01:28 UTC,,,2023-01-10 06:00:41 UTC
70004331656,open Deal,Client budget is up to 2 crore only wanted 3 bhk flat in our project...Unfortunately our projects starts from 3.5 crore only,Completed,2023-01-11 06:06:00 UTC,70000110352,70000110352,70000110352,2023-01-10 06:07:54 UTC,2023-01-10 06:07:54 UTC,,,2023-01-10 06:06:50 UTC
70004341641,general enquiry,Discussed with client now over phone ..All details sent through whats app and email..Client will check and revert back to me if needed,Completed,2023-01-12 06:28:00 UTC,70000110352,70000110352,70000110352,2023-01-11 06:30:08 UTC,2023-01-11 06:30:08 UTC,,,2023-01-11 06:30:05 UTC
70004349517,bad Timing,The dialed number does not existing..Pls check the number you have dialed..tried calling so many times..All details sent through email ,Completed,2023-01-13 05:21:00 UTC,70000110352,70000110352,70000110352,2023-01-12 05:24:40 UTC,2023-01-13 05:25:55 UTC,,,2023-01-13 05:25:55 UTC
70004349531,Bad timming,The dialed number does not exisrt... Pls  check the number you have dialed.All details sent through email,Completed,2023-01-13 05:24:00 UTC,70000110352,70000110352,70000110352,2023-01-12 05:26:16 UTC,2023-01-12 05:26:16 UTC,,,2023-01-12 05:24:51 UTC
70004366996,Call back Remainder,Call back on Monday,Completed,2023-01-16 12:30:00 UTC,70000124684,70000124684,70000124684,2023-01-14 09:10:07 UTC,2023-01-23 07:15:42 UTC,,Call reminder,2023-01-23 07:15:40 UTC
70004432733,Call Back Remainder,Help up with work Call back in the evening,Overdue,2023-01-23 18:45:00 UTC,70000124684,70000124684,70000124684,2023-01-23 07:09:55 UTC,2023-01-23 07:09:55 UTC,,Call reminder,
70004487831,Budget is only 1.5 crore only,Client budget is up to 1.5 crore only wanted 3 bhk flat in modapair/ kilpauk only,Completed,2023-01-28 07:29:00 UTC,70000110352,70000110352,70000110352,2023-01-27 07:30:47 UTC,2023-01-27 07:30:47 UTC,,,2023-01-27 07:29:39 UTC
70004487914,Bad Timing,The person you are calling is not answering...tried calling so many times...All details sent through email,Completed,2023-01-28 07:36:00 UTC,70000110352,70000110352,70000110352,2023-01-27 07:38:07 UTC,2023-01-27 07:38:07 UTC,,,2023-01-27 07:36:59 UTC
70004488052,Responded,Client responded me after some time..Explained all the details of our project through whats app.. Client said will check and revert back if needed,Completed,2023-01-28 07:49:00 UTC,70000110352,70000110352,70000110352,2023-01-27 07:50:57 UTC,2023-01-27 07:50:57 UTC,,,2023-01-27 07:49:23 UTC
70004488974,Follow up,Discussed with client now...Client advice me to send all details through whats app..Client said will check and revert,Completed,2023-01-28 09:15:00 UTC,70000110352,70000110352,70000110352,2023-01-27 09:16:38 UTC,2023-01-27 09:16:38 UTC,,,2023-01-27 09:15:47 UTC
70004606247,Follow up,Again follow up with client now .. Client says he will call me if needed,Completed,2023-02-02 07:30:00 UTC,70000110352,70000110352,70000110352,2023-02-01 07:31:40 UTC,2023-02-01 07:31:40 UTC,,,2023-02-01 07:31:35 UTC
70004614760,Customer,Client will has still not discuss with there family regarding vipaasna project..Client will check and revert back if needed,Completed,2023-02-03 07:05:00 UTC,70000110352,70000110352,70000110352,2023-02-02 07:06:43 UTC,2023-02-02 07:06:43 UTC,,,2023-02-02 07:05:21 UTC
70004783057,Follow up,After discussion with client now...Client adviced me to send project details through whats app. And if needed will check and revert back,Completed,2023-02-14 11:11:00 UTC,70000110352,70000110352,70000110352,2023-02-13 11:12:31 UTC,2023-02-13 11:12:31 UTC,,,2023-02-13 11:12:26 UTC
70004807368,no response over phone,tried calling so many times client is not answering my calls.. Client is responding through sms only...all details sent through sms,Completed,2023-02-16 10:31:00 UTC,70000110352,70000110352,70000110352,2023-02-15 10:35:02 UTC,2023-02-15 10:35:02 UTC,,,2023-02-15 10:31:07 UTC
70004816849,Follow up by email,Tried calling so many times client is not answering my call..All detailsa sent through email,Completed,2023-02-17 09:56:00 UTC,70000110352,70000110352,70000110352,2023-02-16 09:57:44 UTC,2023-02-16 09:57:44 UTC,,,2023-02-16 09:56:51 UTC
70004816934,budget,Client is looking three bhk flat in thoraipakkam area budget is 1.5 crore,Completed,2023-02-17 10:02:00 UTC,70000110352,70000110352,70000110352,2023-02-16 10:04:55 UTC,2023-02-16 10:04:55 UTC,,,2023-02-16 10:04:48 UTC
70004817609,customer,Client looking property  at medawakkam and velachery only,Completed,2023-02-17 10:52:00 UTC,70000110352,70000110352,70000110352,2023-02-16 10:54:55 UTC,2023-02-16 10:54:55 UTC,,,2023-02-16 10:52:10 UTC
70004824290,Bad timing,Tried calling so many times since two client is not answering my calls ..All details sent through email,Completed,2023-02-18 05:07:00 UTC,70000110352,70000110352,70000110352,2023-02-17 05:07:59 UTC,2023-02-17 05:07:59 UTC,,,2023-02-17 05:07:05 UTC
70004825447,follow up,Client says he is in dubai by next week will reach chennai and give a calll to me,Completed,2023-02-18 06:27:00 UTC,70000110352,70000110352,70000110352,2023-02-17 06:28:45 UTC,2023-02-17 06:28:45 UTC,,,2023-02-17 06:27:46 UTC
70004825722,open deal,Client says having no any idea for purchasing any property right now,Completed,2023-02-18 06:45:00 UTC,70000110352,70000110352,70000110352,2023-02-17 06:47:20 UTC,2023-02-17 06:47:20 UTC,,,2023-02-17 06:45:52 UTC
70004898581,General enqiry,This client himself a builder and it was an general enquiry,Completed,2023-02-25 06:20:00 UTC,70000110352,70000110352,70000110352,2023-02-24 06:22:08 UTC,2023-02-24 06:22:08 UTC,,,2023-02-24 06:20:57 UTC
70004898634,Unqualified,Client says he has no idea to purchase any property right now,Completed,2023-02-25 06:25:00 UTC,70000110352,70000110352,70000110352,2023-02-24 06:26:45 UTC,2023-02-24 06:26:45 UTC,,,2023-02-24 06:26:41 UTC
70004960250,Bad timing,Tried calling client so many times client is not responding my calls,Completed,2023-03-01 11:26:00 UTC,70000110352,70000110352,70000110352,2023-02-28 11:27:29 UTC,2023-02-28 11:27:29 UTC,,,2023-02-28 11:26:42 UTC
70005011706,bad timing,Client says he is not looking any property for purchase,Completed,2023-03-04 05:21:00 UTC,70000110352,70000110352,70000110352,2023-03-03 05:25:25 UTC,2023-03-03 05:25:25 UTC,,,2023-03-03 05:25:14 UTC
70005012284,follow up,Client said he will do site visit by this week end and then decide..All details sent through whats app,Completed,2023-03-04 05:47:00 UTC,70000110352,70000110352,70000110352,2023-03-03 05:48:24 UTC,2023-03-03 05:48:24 UTC,,,2023-03-03 05:47:23 UTC
70005012396,open deal,Client looking apartment at ashok nagar and kk nagar area only. Next to to his office only,Completed,2023-03-04 05:54:00 UTC,70000110352,70000110352,70000110352,2023-03-03 05:56:22 UTC,2023-03-03 05:56:22 UTC,,,2023-03-03 05:54:49 UTC
70005013114,follow up,"After discussion with client, They have informed me the site visit to be scheduled by this week end. They also advice me to send all relevent documents through whats app",Completed,2023-03-04 06:30:00 UTC,70000110352,70000110352,70000110352,2023-03-03 06:33:13 UTC,2023-03-03 06:33:13 UTC,,,2023-03-03 06:30:47 UTC
70005043108,looking property at velachery and medavakkam area,Client is keen on velachery and medawakkam area only not in saidapet,Completed,2023-03-07 06:23:00 UTC,70000110352,70000110352,70000110352,2023-03-06 06:24:40 UTC,2023-03-06 06:24:40 UTC,,,2023-03-06 06:23:33 UTC
70005043964,Bad timing,The number you are trying to reach eithor switched off or busy .. Pls try after some times,Overdue,2023-03-07 06:32:00 UTC,70000110352,70000110352,70000110352,2023-03-06 06:37:04 UTC,2023-03-06 06:37:04 UTC,,,
70005043978,bad timing,The number you are trying to reach either switched off or not reachable at the moment,Completed,2023-03-07 06:37:00 UTC,70000110352,70000110352,70000110352,2023-03-06 06:38:11 UTC,2023-03-06 06:38:11 UTC,,,2023-03-06 06:37:18 UTC
70005044619,Open deal,Client budget is up to 2crores only wanted 3 bhk flat in our project.. But project cost starts from 3.2 crore onwards,Completed,2023-03-07 07:15:00 UTC,70000110352,70000110352,70000110352,2023-03-06 07:17:02 UTC,2023-03-06 07:17:02 UTC,,,2023-03-06 07:15:54 UTC
70005048268,customer,Client advise me to send details in whats app. Client said will consult with vaastu person and then revert,Completed,2023-03-07 10:29:00 UTC,70000110352,70000110352,70000110352,2023-03-06 10:31:12 UTC,2023-03-06 10:31:12 UTC,,,2023-03-06 10:29:53 UTC
70005064611,bad timing,The dialed number does not exist... Tried calling so many times..All details sent through email,Overdue,2023-03-09 06:16:00 UTC,70000110352,70000110352,70000110352,2023-03-08 06:17:10 UTC,2023-03-08 06:17:10 UTC,,,
70005064625,bad timing,The dialed number does not exist....Tried calling so many times ..All details sent through email,Completed,2023-03-09 06:17:00 UTC,70000110352,70000110352,70000110352,2023-03-08 06:18:29 UTC,2023-03-08 06:18:29 UTC,,,2023-03-08 06:17:34 UTC
70005119273,Open deal,Client looking property at kilpauk/ alwarpet/ nungambakkam/poes garden area only,Completed,2023-03-14 10:56:00 UTC,70000110352,70000110352,70000110352,2023-03-13 10:57:51 UTC,2023-03-13 10:57:51 UTC,,,2023-03-13 10:56:48 UTC
70005125646,bad timing,Tried calling so many times ..Client is not responding my calls.. All details sent through email,Completed,2023-03-15 05:43:00 UTC,70000110352,70000110352,70000110352,2023-03-14 05:44:46 UTC,2023-03-14 05:44:46 UTC,,,2023-03-14 05:43:36 UTC
70005156772,follow up,As discussed with client all details sent through whats app ..Client said will check and revert,Completed,2023-03-17 10:17:00 UTC,70000110352,70000110352,70000110352,2023-03-16 10:20:20 UTC,2023-03-16 10:20:20 UTC,,,2023-03-16 10:17:55 UTC
70005163377,open deal,Client budget is only up to 1.5 crores wanted 3 bhk apartment in sreenagar colony onl.y.. Our project cost starts from 3.21 crores onwards,Completed,2023-03-18 05:38:00 UTC,70000110352,70000110352,70000110352,2023-03-17 05:40:10 UTC,2023-03-17 05:40:10 UTC,,,2023-03-17 05:38:26 UTC
70005163470,Bad timing,Tried calling so many times since yesterday.. Client is not responding . All details of our project forwarded through email and sms,Completed,2023-03-18 05:41:00 UTC,70000110352,70000110352,70000110352,2023-03-17 05:43:17 UTC,2023-03-17 05:43:17 UTC,,,2023-03-17 05:42:02 UTC
70005163492,bad timing,e dialed number does not exist.. tried callling so  many times. All details sent through email,Completed,2023-03-18 05:45:00 UTC,70000110352,70000110352,70000110352,2023-03-17 05:46:20 UTC,2023-03-17 05:46:20 UTC,,,2023-03-17 05:45:25 UTC
70005192655,General enquiry,I spoke with the client and described about our property.The client requested that i shall sent all details through whats app.They mentioned that they will get back to us if they are intrested,Completed,2023-03-21 07:01:00 UTC,70000110352,70000110352,70000110352,2023-03-20 07:03:54 UTC,2023-03-20 07:03:54 UTC,,,2023-03-20 07:01:06 UTC
70005196282,Bad timing,Client not answering calls for past two days.Sent project details via email and whats app.Need response,Completed,2023-03-21 10:39:00 UTC,70000110352,70000110352,70000110352,2023-03-20 10:41:59 UTC,2023-03-20 10:41:59 UTC,,,2023-03-20 10:39:51 UTC
70005225433,BAd timing,Tried calling this client sinced yesterday The number is busy and client is nt responding,Completed,2023-03-24 06:05:00 UTC,70000110352,70000110352,70000110352,2023-03-23 06:06:20 UTC,2023-03-23 06:06:20 UTC,,,2023-03-23 06:05:05 UTC
70005236588,Bad timing,I tried to call a customer but they they kept me on hanging. I have already send necessary details of our project through whats app and email,Completed,2023-03-25 06:12:00 UTC,70000110352,70000110352,70000110352,2023-03-24 06:14:29 UTC,2023-03-24 06:14:29 UTC,,,2023-03-24 06:12:35 UTC
70005238615,Customer,Having discussed with client now. Client budget is up to 1.5 crore only.. our project starts from 3.5 crore only.. According to client project we have explained him about our new project and noted his number . Onse approval comes will up date client for new project,Completed,2023-03-25 06:43:00 UTC,70000110352,70000110352,70000110352,2023-03-24 06:45:56 UTC,2023-03-24 06:45:56 UTC,,,2023-03-24 06:43:16 UTC
70005241396,bad timing,Tried calling customer so many times client is not responding my calls.. All details sent through emaiil and whats app,Completed,2023-03-25 10:10:00 UTC,70000110352,70000110352,70000110352,2023-03-24 10:12:22 UTC,2023-03-24 10:12:22 UTC,,,2023-03-24 10:10:59 UTC
70005241448,Bad timing,Called twice to client...Client said i am driving my car will call you back once free,Completed,2023-03-25 10:14:00 UTC,70000110352,70000110352,70000110352,2023-03-24 10:15:28 UTC,2023-03-24 10:15:28 UTC,,,2023-03-24 10:14:11 UTC
70005249414,First phone call,Lead wants us to call her on Monday ,Completed,2023-03-27 14:00:00 UTC,70000110351,70000089514,70000089514,2023-03-25 09:42:55 UTC,2023-04-10 04:49:10 UTC,,Follow up,2023-04-10 04:49:10 UTC
70005265457,Open deal,Client wants to buy a property in thoraipakkam for less than one crore. Client doesnt want to consider our project in saidapet area,Completed,2023-03-28 05:45:00 UTC,70000110352,70000110352,70000110352,2023-03-27 05:47:35 UTC,2023-03-27 05:47:35 UTC,,,2023-03-27 05:45:39 UTC
70005265883,Wrong person name,"The client claims the mobile number is provided is accurate,however,There is no record of a person name mohammed Associated with that number",Completed,2023-03-28 06:05:00 UTC,70000110352,70000110352,70000110352,2023-03-27 06:08:05 UTC,2023-03-27 06:08:05 UTC,,,2023-03-27 06:05:52 UTC
70005301708,Budget ,Client budget is 85 lakhs only wanted two bhk flat... in our project Starts from 3.5 crore onwards,Completed,2023-03-28 11:16:00 UTC,70000110352,70000110352,70000110352,2023-03-27 11:17:50 UTC,2023-03-27 11:17:50 UTC,,,2023-03-27 11:16:29 UTC
70005321274,Budget,After discussion with client all details sent through whats app . Client budget is 2.5 crore only. And our project coat starts from 3.21 crore onwards,Completed,2023-03-29 05:27:00 UTC,70000110352,70000110352,70000110352,2023-03-28 05:29:42 UTC,2023-03-28 05:29:42 UTC,,,2023-03-28 05:27:42 UTC
70005321811,Bad timing ,The person you are calling is not answering pls call after some time,Completed,2023-03-29 05:46:00 UTC,70000110352,70000110352,70000110352,2023-03-28 05:47:21 UTC,2023-03-28 05:47:21 UTC,,,2023-03-28 05:46:35 UTC
70005321863,Bad timing,The number you are trying to reach is switched off.. Pls try later.. Tried calling so many times All details sent through whats app and email,Completed,2023-03-29 05:51:00 UTC,70000110352,70000110352,70000110352,2023-03-28 05:52:30 UTC,2023-03-28 05:52:30 UTC,,,2023-03-28 05:51:22 UTC
70005332610,not intrested,"The client initiates the call with a greeting but abruptly terminates the conversation. Despite multiple attempts to reconnect, the same behavior persists.",Completed,2023-03-30 05:54:00 UTC,70000110352,70000110352,70000110352,2023-03-29 05:55:23 UTC,2023-03-29 05:55:23 UTC,,,2023-03-29 05:54:42 UTC
70005338327,Opendeal,"Looking for a property in the areas of Guindy, Saidapet, Royapettah, or Egmore with a budget of up to 1 crore.",Completed,2023-03-30 10:50:00 UTC,70000110352,70000110352,70000110352,2023-03-29 10:51:39 UTC,2023-03-29 10:51:39 UTC,,,2023-03-29 10:50:47 UTC
